Target,Horizonte,Algoritmo,RMSE_CV_macro_empresa,RMSE_CV_macro_empresa_std,MAE_CV_macro_empresa,SMAPE_CV_macro_empresa,SMAPE_CV_macro_empresa_std,R2_CV_macro_empresa,R2_CV_pooled,R2_within_CV,TheilU_CV_macro_empresa,DA_CV_macro_empresa,RMSE_CV_pooled,SMAPE_CV_pooled,n_folds_wf,transformacao,log_transform,best_params
TARGET_BPP_2_ITR_T2,_ITR_T2,Ridge,13818513.879004426,1187860.652133218,12834981.20943246,0.4347858587673614,0.12464485040242566,-196.59759908747466,0.7762105188301752,-219.8816423566066,2.0,0.3333333333333333,94179146.24468346,0.47863728273119066,3.0,log1p,True,{'ridge__alpha': 100.0}
TARGET_BPP_2_ITR_T2,_ITR_T2,SVR,19600620.547369644,3817006.130681601,18935221.542779595,0.8753489014407366,0.05005948058498903,-512.7411664204137,-0.030562797569058848,-44.63919542575484,2.0,0.2222222222222222,208780772.1209333,0.9025401597784993,3.0,log1p,True,"{'svr__C': 1.0, 'svr__epsilon': 0.1, 'svr__gamma': 'scale'}"
TARGET_BPP_2_ITR_T2,_ITR_T2,RandomForest,3356946.352988742,524665.3537381749,3038576.410814768,0.09680514460661897,0.019992274071032025,-8.699596479156913,0.972886387535051,-9.029023865173341,2.0,0.3333333333333333,32734819.55960458,0.14692741806010212,3.0,log1p,True,"{'rf__max_depth': 5, 'rf__n_estimators': 200}"
TARGET_BPP_2_ITR_T2,_ITR_T2,GradientBoosting,3734115.429238347,874582.3290579225,3511948.8461875306,0.08342195233273446,0.030277515503285723,-8.014617085375527,0.9864184027170672,-5.821736763981426,1.9353179100526192,0.3333333333333333,22880042.15779258,0.12843258289022777,3.0,log1p,True,"{'gb__learning_rate': 0.03, 'gb__max_depth': 4, 'gb__n_estimators': 300, 'gb__subsample': 0.8}"
TARGET_BPP_2_ITR_T2,_ITR_T2,Ensemble,3545530.8911135443,699623.8413980487,3275262.6285011494,0.09011354846967672,0.025134894787158874,-8.35710678226622,0.9796523951260591,-7.425380314577383,1.9676589550263097,0.3333333333333333,27807430.85869858,0.13768000047516493,3.0,log1p,1.0,"{'gb__learning_rate': 0.03, 'gb__max_depth': 4, 'gb__n_estimators': 300, 'gb__subsample': 0.8}"
TARGET_BPP_2_ITR_T3,_ITR_T3,Ridge,15010226.431969432,806834.4895864555,14130399.162248617,0.43554599901477303,0.08134628798153413,-332.45316255597146,0.7509220880227415,-238.8744587937656,2.0,0.3333333333333333,97371057.61783688,0.49775245199168766,3.0,log1p,True,{'ridge__alpha': 100.0}
TARGET_BPP_2_ITR_T3,_ITR_T3,SVR,18754888.837596286,2635269.482640195,18349071.489474002,0.8651591369380954,0.05716205039774682,-820.2249445738062,-0.0308375190926371,-51.91223266356488,2.0,0.2222222222222222,210200643.06387296,0.8904112034295918,3.0,log1p,True,"{'svr__C': 1.0, 'svr__epsilon': 0.05, 'svr__gamma': 'scale'}"
TARGET_BPP_2_ITR_T3,_ITR_T3,RandomForest,2942461.274281554,107351.12845702052,2410787.7206434235,0.08070686745199539,0.014388125603080743,-9.330225546189153,0.9753689705896605,-5.724080074278521,2.0,0.3333333333333333,30611921.497519325,0.11958130276732616,3.0,log1p,True,"{'rf__max_depth': 5, 'rf__n_estimators': 200}"
TARGET_BPP_2_ITR_T3,_ITR_T3,GradientBoosting,2941100.095586195,133223.46305010442,2535998.726159124,0.07677463936168981,0.022502302154849916,-9.450281475673215,0.9875972894654081,-4.413382497318472,1.8827529331965882,0.3333333333333333,22872352.879274994,0.11285618466945356,3.0,log1p,True,"{'gb__learning_rate': 0.05, 'gb__max_depth': 4, 'gb__n_estimators': 200, 'gb__subsample': 0.8}"
TARGET_BPP_2_ITR_T3,_ITR_T3,Ensemble,2941780.6849338748,120287.29575356247,2473393.2234012736,0.0787407534068426,0.01844521387896533,-9.390253510931185,0.9814831300275344,-5.0687312857984965,1.9413764665982942,0.3333333333333333,26742137.18839716,0.11621874371838986,3.0,log1p,1.0,"{'gb__learning_rate': 0.05, 'gb__max_depth': 4, 'gb__n_estimators': 200, 'gb__subsample': 0.8}"
TARGET_BPP_2_DFP,_DFP,Ridge,14868927.346210925,970099.8542592876,14543398.291828947,0.43288753698785604,0.10817288148710982,-138.2998267804115,0.5978351815501034,-434.2766746239162,2.0,0.1111111111111111,115692684.36736208,0.49568174437270063,3.0,log1p,True,{'ridge__alpha': 100.0}
TARGET_BPP_2_DFP,_DFP,SVR,21148735.563632295,1692000.7439482028,19464989.026933506,0.8794726647040689,0.0371146639762521,-392.8808949257494,-0.02379712775117852,-25.026603787963662,2.0,0.1111111111111111,210408961.71636155,0.8918883013151415,3.0,log1p,True,"{'svr__C': 1.0, 'svr__epsilon': 0.1, 'svr__gamma': 'scale'}"
TARGET_BPP_2_DFP,_DFP,RandomForest,2936249.7564668036,397485.0223903405,2429259.2745482125,0.10746480750294986,0.014262543255141546,-13.422210878273388,0.9591457675793437,-6.750146875848909,1.9554527257863865,0.3055555555555555,40478800.22708199,0.14763995721054154,3.0,log1p,True,"{'rf__max_depth': 5, 'rf__n_estimators': 200}"
TARGET_BPP_2_DFP,_DFP,GradientBoosting,3282721.2509832834,820586.0786630257,2828642.0859991615,0.10519385396993085,0.03474410692144885,-8.880927783402997,0.9714213793287412,-5.789094032447804,1.7739568490586652,0.3333333333333333,31044869.946161225,0.14951093870329232,3.0,log1p,True,"{'gb__learning_rate': 0.05, 'gb__max_depth': 4, 'gb__n_estimators': 200, 'gb__subsample': 0.8}"
TARGET_BPP_2_DFP,_DFP,Ensemble,3109485.5037250435,609035.5505266831,2628950.680273687,0.10632933073644035,0.024503325088295197,-11.151569330838193,0.9652835734540424,-6.269620454148356,1.864704787422526,0.3194444444444444,35761835.08662161,0.14857544795691693,3.0,log1p,1.0,"{'gb__learning_rate': 0.05, 'gb__max_depth': 4, 'gb__n_estimators': 200, 'gb__subsample': 0.8}"
TARGET_DFC_MI_6.01_ITR_T1,_ITR_T1,Ridge,1378924.4164185117,402182.0364071506,1136263.213887505,1.0,0.0,-2.4889658678461557,-179265.75117878127,-470576.1529706653,1.196736663804378,0.3333333333333333,7939235219.899768,1.8538424705663938,3.0,arcsinh,False,{'ridge__alpha': 1000.0}
TARGET_DFC_MI_6.01_ITR_T1,_ITR_T1,SVR,1198289.2772976903,387304.2904398055,1085215.6453090264,1.0,0.0,-2.509933186191156,-0.06481822917882855,-0.02391419576034237,1.1734097683908755,0.3333333333333333,23283193.22488052,1.3025374734784436,3.0,arcsinh,False,"{'svr__C': 1.0, 'svr__epsilon': 0.1, 'svr__gamma': 'scale'}"
TARGET_DFC_MI_6.01_ITR_T1,_ITR_T1,RandomForest,1104838.9831571989,414240.03657807753,910713.6341431998,1.0,0.0,-1.3754254721905692,-0.06262257306454104,0.003980485173883015,1.0264891942019059,0.3333333333333333,23263516.71994173,1.5461592078324806,3.0,arcsinh,False,"{'rf__max_depth': 3, 'rf__n_estimators': 200}"
TARGET_DFC_MI_6.01_ITR_T1,_ITR_T1,GradientBoosting,1075496.2901834538,64709.64872449267,904182.0966434903,0.993851408439547,0.008695421574285225,-0.7809100007235733,0.512128652298066,0.22774480697197866,0.9104334895758015,0.3333333333333333,15734296.912304245,1.3846590487549777,3.0,arcsinh,False,"{'gb__learning_rate': 0.03, 'gb__max_depth': 4, 'gb__n_estimators': 300, 'gb__subsample': 0.8}"
TARGET_DFC_MI_6.01_ITR_T1,_ITR_T1,Ensemble,1090167.6366703263,239474.84265128511,907447.865393345,0.9969257042197734,0.004347710787142613,-1.0781677364570712,0.2247530396167625,0.11586264607293084,0.9684613418888537,0.3333333333333333,19498906.816122986,1.4654091282937292,3.0,arcsinh,0.0,"{'gb__learning_rate': 0.03, 'gb__max_depth': 4, 'gb__n_estimators': 300, 'gb__subsample': 0.8}"
TARGET_DFC_MI_6.01_ITR_T2,_ITR_T2,Ridge,1524273.029014063,200991.64870146822,1435385.710511485,1.0,0.0,-4.377840910166166,-3742998747037.353,-15910773956616.139,1.2185633695785272,0.3333333333333333,27402379778090.848,1.8704164453343497,3.0,arcsinh,False,{'ridge__alpha': 10000.0}
TARGET_DFC_MI_6.01_ITR_T2,_ITR_T2,SVR,1190850.2443485893,174783.16032778475,1088859.282958897,1.0,0.0,-3.2811645488644174,-0.05231414535147697,-0.019398134752462104,1.056832083257371,0.3333333333333333,24543274.50785173,1.213766325825018,3.0,arcsinh,False,"{'svr__C': 1.0, 'svr__epsilon': 0.1, 'svr__gamma': 'scale'}"
TARGET_DFC_MI_6.01_ITR_T2,_ITR_T2,RandomForest,1391168.156997462,115211.69920878085,1255161.040046134,1.0,0.0,-2.429472450478457,-0.06989578496689064,0.011087402748629405,0.93696938388839,0.3333333333333333,24755639.170382977,1.569704049016791,3.0,arcsinh,False,"{'rf__max_depth': 5, 'rf__n_estimators': 100}"
TARGET_DFC_MI_6.01_ITR_T2,_ITR_T2,GradientBoosting,1276426.3759918932,175752.4769220136,1110610.7255275731,1.0,0.0,-1.9991274477411516,0.13731857331673092,0.0675555398820779,0.8689884303868443,0.4444444444444444,22303195.358728837,1.4373254146793497,3.0,arcsinh,False,"{'gb__learning_rate': 0.03, 'gb__max_depth': 3, 'gb__n_estimators': 200, 'gb__subsample': 0.8}"
TARGET_DFC_MI_6.01_ITR_T2,_ITR_T2,Ensemble,1333797.2664946776,145482.08806539723,1182885.8827868537,1.0,0.0,-2.214299949109804,0.03371139417492014,0.03932147131535365,0.9029789071376171,0.38888888888888884,23529417.26455591,1.5035147318480704,3.0,arcsinh,0.0,"{'gb__learning_rate': 0.03, 'gb__max_depth': 3, 'gb__n_estimators': 200, 'gb__subsample': 0.8}"
TARGET_DFC_MI_6.01_ITR_T3,_ITR_T3,Ridge,1747509.5617342526,528717.0290748719,1581009.3345964344,1.0,0.0,-4.594120185996507,-2033578565819.1055,-10093501237094.643,2.0,0.1111111111111111,25559183288157.2,1.8637362425583694,3.0,arcsinh,False,{'ridge__alpha': 10000.0}
TARGET_DFC_MI_6.01_ITR_T3,_ITR_T3,SVR,1631097.7652955397,153225.1251849893,1476774.6632581633,1.0,0.0,-3.888769167530477,-0.029747674990847628,0.05447759492147216,2.0,0.3333333333333333,26705155.46819624,1.2039359411542885,3.0,arcsinh,False,"{'svr__C': 1.0, 'svr__epsilon': 0.05, 'svr__gamma': 'scale'}"
TARGET_DFC_MI_6.01_ITR_T3,_ITR_T3,RandomForest,1167191.2643826,353556.162371762,1083422.8135022135,1.0,0.0,-1.8264604913646112,-0.0561006395378841,0.0296302102852208,1.7391689140644921,0.2222222222222222,27060823.867746826,1.4430916197547015,3.0,arcsinh,False,"{'rf__max_depth': 3, 'rf__n_estimators': 200}"
TARGET_DFC_MI_6.01_ITR_T3,_ITR_T3,GradientBoosting,1089275.392966805,207548.1114354045,949678.5982402147,0.9743939872537041,0.03621237050411009,-1.2840269640633772,0.3925855916918077,0.17935060546756024,1.507324887793038,0.4444444444444444,20099262.15984568,1.218708352394433,3.0,arcsinh,False,"{'gb__learning_rate': 0.05, 'gb__max_depth': 4, 'gb__n_estimators': 200, 'gb__subsample': 0.8}"
TARGET_DFC_MI_6.01_ITR_T3,_ITR_T3,Ensemble,1128233.3286747024,280552.13690358325,1016550.7058712142,0.9871969936268521,0.018106185252055044,-1.5552437277139943,0.1682424760769618,0.10449040787639052,1.6232469009287651,0.3333333333333333,23580043.013796255,1.3308999860745674,3.0,arcsinh,0.0,"{'gb__learning_rate': 0.05, 'gb__max_depth': 4, 'gb__n_estimators': 200, 'gb__subsample': 0.8}"
TARGET_DFC_MI_6.01_DFP,_DFP,Ridge,3019477.434463099,842351.1184232655,2948359.2762614004,1.0,0.0,-56.08431173756734,-32489403973745.465,-794115857825158.6,2.0,0.08333333333333333,155319684832102.06,1.6374100163405003,3.0,arcsinh,False,{'ridge__alpha': 10000.0}
TARGET_DFC_MI_6.01_DFP,_DFP,SVR,1903851.2339767155,385749.84909799066,1893196.1339531874,0.9676174544785439,0.04579583506060746,-57.56566257870471,-0.052729253231759955,-2.2794859108790018,2.0,0.3333333333333333,47173594.04590442,1.0458692374343448,3.0,arcsinh,False,"{'svr__C': 1.0, 'svr__epsilon': 0.1, 'svr__gamma': 'scale'}"
TARGET_DFC_MI_6.01_DFP,_DFP,RandomForest,1862626.5576591007,527628.0822564274,1626795.355886793,0.9578142133463888,0.05965971162491476,-27.358896220998417,0.1462861526356181,0.09232222857921972,1.9407619327344674,0.3333333333333333,42030834.843008205,1.1642812556462367,3.0,arcsinh,False,"{'rf__max_depth': 5, 'rf__n_estimators': 200}"
TARGET_DFC_MI_6.01_DFP,_DFP,GradientBoosting,2183513.001024379,211260.9171475104,1857352.0340556072,0.7830311360013903,0.17939462364513503,-18.774772931852343,0.6837718781123265,-4.165742358526399,1.9417980775295451,0.3333333333333333,25507329.111628283,0.9790467131203103,3.0,arcsinh,False,"{'gb__learning_rate': 0.05, 'gb__max_depth': 4, 'gb__n_estimators': 300, 'gb__subsample': 0.8}"
TARGET_DFC_MI_6.01_DFP,_DFP,Ensemble,2023069.7793417398,369444.49970196886,1742073.6949712,0.8704226746738896,0.1195271676350249,-23.06683457642538,0.4150290153739723,-2.0367100649735894,1.9412800051320063,0.3333333333333333,33769081.97731824,1.0716639843832736,3.0,arcsinh,0.0,"{'gb__learning_rate': 0.05, 'gb__max_depth': 4, 'gb__n_estimators': 300, 'gb__subsample': 0.8}"
